codgr;libgr;sougr;libsougr;codal;libal;group_alim;code_role;code_role2
20;charcuterie;2;saucisses, saucissons, andouilles et boudins;8704.0;boudin noir cuit;charcuterie;P;P
20;charcuterie;2;saucisses, saucissons, andouilles et boudins;8800.0;boudin blanc cuit;charcuterie;P;P
20;charcuterie;2;saucisses, saucissons, andouilles et boudins;30005.0;chipolata cuite;charcuterie;P;P
20;charcuterie;2;saucisses, saucissons, andouilles et boudins;30011.0;saucisse de toulouse cuite;charcuterie;P;P
20;charcuterie;2;saucisses, saucissons, andouilles et boudins;30105.0;saucisse de montbéliard;charcuterie;P;P
20;charcuterie;2;saucisses, saucissons, andouilles et boudins;30108.0;saucisse de morteau cuite;charcuterie;P;P
20;charcuterie;2;saucisses, saucissons, andouilles et boudins;30125.0;saucisse alsacienne fumée ou gendarme;charcuterie;P;P
20;charcuterie;2;saucisses, saucissons, andouilles et boudins;30134.0;saucisse de francfort;charcuterie;P;P
20;charcuterie;2;saucisses, saucissons, andouilles et boudins;30155.0;merguez de bœuf et de mouton cuite;charcuterie;P;P
20;charcuterie;2;saucisses, saucissons, andouilles et boudins;30300.0;saucisson sec;charcuterie;P;P
20;charcuterie;2;saucisses, saucissons, andouilles et boudins;30301.0;saucisson sec pur porc;charcuterie;P;P
20;charcuterie;2;saucisses, saucissons, andouilles et boudins;30304.0;rosette ou fuseau;charcuterie;P;P
20;charcuterie;2;saucisses, saucissons, andouilles et boudins;30315.0;chorizo sec;charcuterie;P;P
20;charcuterie;2;saucisses, saucissons, andouilles et boudins;30350.0;salami;charcuterie;P;P
20;charcuterie;2;saucisses, saucissons, andouilles et boudins;30700.0;saucisson à l'ail;charcuterie;P;P
20;charcuterie;2;saucisses, saucissons, andouilles et boudins;30730.0;cervelas;charcuterie;P;P
20;charcuterie;2;saucisses, saucissons, andouilles et boudins;30742.0;saucisse de strasbourg;charcuterie;P;P
20;charcuterie;2;saucisses, saucissons, andouilles et boudins;30746.0;saucisse cocktail;charcuterie;P;P
20;charcuterie;2;saucisses, saucissons, andouilles et boudins;30780.0;saucisse sans précision;charcuterie;P;P
20;charcuterie;2;saucisses, saucissons, andouilles et boudins;30789.0;mortadelle;charcuterie;P;P
20;charcuterie;2;saucisses, saucissons, andouilles et boudins;90119.0;saucisse sèche;charcuterie;P;P
20;charcuterie;2;saucisses, saucissons, andouilles et boudins;91038.0;chair à saucisse;charcuterie;P;P
20;charcuterie;3;pâtés, terrines, rillettes et foie gras;8001.0;rillettes pur porc;charcuterie;P;P
20;charcuterie;3;pâtés, terrines, rillettes et foie gras;8055.0;rillettes;charcuterie;P;P
20;charcuterie;3;pâtés, terrines, rillettes et foie gras;8211.0;pâté de campagne;charcuterie;P;P
20;charcuterie;3;pâtés, terrines, rillettes et foie gras;8232.0;terrine de canard;charcuterie;P;P
20;charcuterie;3;pâtés, terrines, rillettes et foie gras;8240.0;pâté de lapin;charcuterie;P;P
20;charcuterie;3;pâtés, terrines, rillettes et foie gras;8305.0;pâté de foie de porc;charcuterie;P;P
20;charcuterie;3;pâtés, terrines, rillettes et foie gras;8313.0;mousse de foie;charcuterie;P;P
20;charcuterie;3;pâtés, terrines, rillettes et foie gras;8316.0;pâté de foie de volaille;charcuterie;P;P
20;charcuterie;3;pâtés, terrines, rillettes et foie gras;8320.0;foie gras en conserve;charcuterie;P;P
20;charcuterie;3;pâtés, terrines, rillettes et foie gras;8322.0;foie gras de canard entier en conserve;charcuterie;P;P
20;charcuterie;3;pâtés, terrines, rillettes et foie gras;8350.0;galantine;charcuterie;P;P
20;charcuterie;3;pâtés, terrines, rillettes et foie gras;8391.0;pâté en croûte;charcuterie;P;P
20;charcuterie;3;pâtés, terrines, rillettes et foie gras;8400.0;pâté de tête ou fromage de tête;charcuterie;P;P
20;charcuterie;4;autre charcuterie ou charcuterie  sans précision;30900.0;charcuterie sans précision;charcuterie;P;P
20;charcuterie;4;autre charcuterie ou charcuterie  sans précision;92508.0;autre charcuterie;charcuterie;P;P
21;poissons;1;poissons de mer;25537.0;carpaccio de saumon;poissons;P;P
21;poissons;1;poissons de mer;26000.0;anchois filets à l'huile semi-conserve;poissons;P;P
21;poissons;1;poissons de mer;26003.0;carrelet ou plie cuit à la vapeur;poissons;P;P
21;poissons;1;poissons de mer;26008.0;églefin cuit à la vapeur;poissons;P;P
21;poissons;1;poissons de mer;26009.0;flétan cru;poissons;P;P
21;poissons;1;poissons de mer;26010.0;hareng mariné;poissons;P;P
21;poissons;1;poissons de mer;26012.0;hareng frit;poissons;P;P
21;poissons;1;poissons de mer;26013.0;hareng fumé;poissons;P;P
21;poissons;1;poissons de mer;26014.0;hareng grillé;poissons;P;P
21;poissons;1;poissons de mer;26015.0;lieu ou colin noir cuit;poissons;P;P
21;poissons;1;poissons de mer;26016.0;limande-sole panée frite;poissons;P;P
21;poissons;1;poissons de mer;26017.0;limande-sole cuite à la vapeur;poissons;P;P
21;poissons;1;poissons de mer;26019.0;maquereau cuit au four;poissons;P;P
21;poissons;1;poissons de mer;26020.0;maquereau frit;poissons;P;P
21;poissons;1;poissons de mer;26021.0;merlan frit;poissons;P;P
21;poissons;1;poissons de mer;26022.0;merlan cuit à la vapeur;poissons;P;P
21;poissons;1;poissons de mer;26023.0;cabillaud cuit au four;poissons;P;P
21;poissons;1;poissons de mer;26024.0;morue salée pochée;poissons;P;P
21;poissons;1;poissons de mer;26025.0;cabillaud cuit à la vapeur;poissons;P;P
21;poissons;1;poissons de mer;26026.0;mulet cuit au four;poissons;P;P
21;poissons;1;poissons de mer;26027.0;pilchard à la sauce tomate en conserve;poissons;P;P
21;poissons;1;poissons de mer;26031.0;raie cuite au four;poissons;P;P
21;poissons;1;poissons de mer;26033.0;roussette ou saumonette braisée;poissons;P;P
21;poissons;1;poissons de mer;26034.0;sardine à l'huile en conserve égouttée;poissons;P;P
21;poissons;1;poissons de mer;26035.0;sardine à la sauce tomate en conserve;poissons;P;P
21;poissons;1;poissons de mer;26036.0;saumon cru d'élevage;poissons;P;P
21;poissons;1;poissons de mer;26037.0;saumon fumé cru;poissons;P;P
21;poissons;1;poissons de mer;26038.0;saumon cuit à la vapeur;poissons;P;P
21;poissons;1;poissons de mer;26039.0;thon au naturel en conserve égoutté;poissons;P;P
21;poissons;1;poissons de mer;26041.0;thon cuit au four;poissons;P;P
21;poissons;1;poissons de mer;26053.0;thon cru;poissons;P;P
21;poissons;1;poissons de mer;26059.0;sole cuite à la vapeur;poissons;P;P
21;poissons;1;poissons de mer;26060.0;sole cuite au four;poissons;P;P
21;poissons;1;poissons de mer;26071.0;thon à l'huile en conserve égoutté;poissons;P;P
21;poissons;1;poissons de mer;26072.0;bar ou loup commun cru;poissons;P;P
21;poissons;1;poissons de mer;26073.0;raie au court-bouillon;poissons;P;P
21;poissons;1;poissons de mer;26077.0;thon germon ou thon blanc cuit à la vapeur;poissons;P;P
21;poissons;1;poissons de mer;26079.0;anchois cru;poissons;P;P
21;poissons;1;poissons de mer;26081.0;lotte ou baudroie grillée;poissons;P;P
21;poissons;1;poissons de mer;26086.0;maquereau filet à la sauce tomate en conserve;poissons;P;P
21;poissons;1;poissons de mer;26087.0;maquereau fumé;poissons;P;P
21;poissons;1;poissons de mer;26090.0;haddock ou églefin fumé;poissons;P;P
21;poissons;1;poissons de mer;26093.0;espadon cuit au four;poissons;P;P
21;poissons;1;poissons de mer;26094.0;turbot cuit au four;poissons;P;P
21;poissons;1;poissons de mer;26096.0;maquereau filet à la sauce moutarde en conserve;poissons;P;P
21;poissons;1;poissons de mer;26097.0;maquereau filet au vin blanc en conserve;poissons;P;P
21;poissons;1;poissons de mer;26099.0;dorade ou daurade grise crue;poissons;P;P
21;poissons;1;poissons de mer;26120.0;merlu cuit à l'étouffée;poissons;P;P
21;poissons;1;poissons de mer;26130.0;julienne ou lingue crue;poissons;P;P
21;poissons;1;poissons de mer;26136.0;sardine grillée;poissons;P;P
21;poissons;1;poissons de mer;26187.0;anchois mariné;poissons;P;P
21;poissons;1;poissons de mer;27005.0;perche cuite au four;poissons;P;P
21;poissons;1;poissons de mer;27014.0;truite arc-en-ciel d'élevage cuite au four;poissons;P;P
21;poissons;1;poissons de mer;27015.0;truite arc-en-ciel d'élevage cuite à la vapeur;poissons;P;P
21;poissons;1;poissons de mer;27029.0;truite fumée;poissons;P;P
21;poissons;1;poissons de mer;91047.0;rouget cuit à l'étouffée;poissons;P;P
21;poissons;1;poissons de mer;91049.0;rascasse crue;poissons;P;P
21;poissons;2;poissons d'eau douce;27000.0;anguille cuite au four;poissons;P;P
21;poissons;2;poissons d'eau douce;27002.0;brochet cuit au four;poissons;P;P
21;poissons;2;poissons d'eau douce;27004.0;carpe cuite au four;poissons;P;P
21;poissons;2;poissons d'eau douce;34500.0;cuisse de grenouille crue;poissons;P;P
21;poissons;3;produits dérivés des poissons;8081.0;rillettes de saumon;poissons;P;P
21;poissons;3;produits dérivés des poissons;8082.0;rillettes de thon;poissons;P;P
21;poissons;3;produits dérivés des poissons;8291.0;terrine de poisson;poissons;P;P
21;poissons;3;produits dérivés des poissons;8292.0;pâté à base de poisson ou de crustacé;poissons;P;P
21;poissons;3;produits dérivés des poissons;8293.0;tarama industriel;poissons;P;P
21;poissons;3;produits dérivés des poissons;8295.0;mousse de poisson;poissons;P;P
21;poissons;3;produits dérivés des poissons;26004.0;oeufs de lump ou lompe semi-conserve;poissons;P;P
21;poissons;3;produits dérivés des poissons;26005.0;caviar semi-conserve;poissons;P;P
21;poissons;3;produits dérivés des poissons;26028.0;croquette ou nugget de poisson frit;poissons;P;P
21;poissons;3;produits dérivés des poissons;26030.0;poisson pané frit;poissons;P;P
21;poissons;3;produits dérivés des poissons;26046.0;surimi en bâtonnets;poissons;P;P
21;poissons;3;produits dérivés des poissons;26142.0;foie de morue en conserve;poissons;P;P
21;poissons;4;autres poissons ou poissons sans précision;25539.0;brochette de poisson;poissons;P;P
21;poissons;4;autres poissons ou poissons sans précision;26140.0;poisson sans précision;poissons;P;P
21;poissons;4;autres poissons ou poissons sans précision;92042.0;autre poisson;poissons;P;P
22;crustacés et mollusques;1;mollusques et coquillage;10000.0;bigorneau cuit;crustacés et mollusques;P;P
22;crustacés et mollusques;1;mollusques et coquillage;10002.0;calmar ou calamar frit;crustacés et mollusques;P;P
22;crustacés et mollusques;1;mollusques et coquillage;10003.0;coquille saint-jacques noix et corail crue;crustacés et mollusques;P;P
22;crustacés et mollusques;1;mollusques et coquillage;10004.0;coquille saint-jacques noix et corail cuite;crustacés et mollusques;P;P
22;crustacés et mollusques;1;mollusques et coquillage;10008.0;escargot cru;crustacés et mollusques;P;P
22;crustacés et mollusques;1;mollusques et coquillage;10013.0;moule cuite à l'eau;crustacés et mollusques;P;P
22;crustacés et mollusques;1;mollusques et coquillage;10016.0;seiche crue;crustacés et mollusques;P;P
22;crustacés et mollusques;1;mollusques et coquillage;10020.0;bulot ou buccin cuit;crustacés et mollusques;P;P
22;crustacés et mollusques;1;mollusques et coquillage;10027.0;clam praire ou palourde cuits à l'eau;crustacés et mollusques;P;P
22;crustacés et mollusques;1;mollusques et coquillage;10035.0;huître creuse crue;crustacés et mollusques;P;P
22;crustacés et mollusques;2;crustacés;10005.0;crabe ou tourteau en conserve;crustacés et mollusques;P;P
22;crustacés et mollusques;2;crustacés;10007.0;crevette cuite;crustacés et mollusques;P;P
22;crustacés et mollusques;2;crustacés;10009.0;homard cuit à l'eau;crustacés et mollusques;P;P
22;crustacés et mollusques;2;crustacés;10022.0;langouste cuite à l'eau;crustacés et mollusques;P;P
22;crustacés et mollusques;2;crustacés;10025.0;crabe ou tourteau cuit à l'eau;crustacés et mollusques;P;P
22;crustacés et mollusques;2;crustacés;10030.0;écrevisse crue;crustacés et mollusques;P;P
22;crustacés et mollusques;2;crustacés;25540.0;brochette de crevettes;crustacés et mollusques;P;P
22;crustacés et mollusques;3;autres fruits de mer ou fruits de mer sans précision;172.0;plateau de fruits de mer;crustacés et mollusques;P;P
22;crustacés et mollusques;3;autres fruits de mer ou fruits de mer sans précision;10043.0;fruits de mer sans précision;crustacés et mollusques;P;P
22;crustacés et mollusques;3;autres fruits de mer ou fruits de mer sans précision;92043.0;autre fruit de mer;crustacés et mollusques;P;P
23;légumes (hors pommes de terre);1;légumes racines, tubercules ou bulbes;20003.0;betterave rouge cuite;légumes;L;A
23;légumes (hors pommes de terre);1;légumes racines, tubercules ou bulbes;20007.0;carotte en conserve;légumes;L;A
23;légumes (hors pommes de terre);1;légumes racines, tubercules ou bulbes;20008.0;carotte cuite;légumes;L;A
23;légumes (hors pommes de terre);1;légumes racines, tubercules ou bulbes;20009.0;carotte crue;légumes;L;A
23;légumes (hors pommes de terre);1;légumes racines, tubercules ou bulbes;20025.0;céleri-rave cuit;légumes;L;A
23;légumes (hors pommes de terre);1;légumes racines, tubercules ou bulbes;20033.0;navet cuit;légumes;L;A
23;légumes (hors pommes de terre);1;légumes racines, tubercules ou bulbes;20034.0;oignon cru;légumes;L;A
23;légumes (hors pommes de terre);1;légumes racines, tubercules ou bulbes;20035.0;oignon cuit;légumes;L;A
23;légumes (hors pommes de terre);1;légumes racines, tubercules ou bulbes;20045.0;radis rouge cru;légumes;L;A
23;légumes (hors pommes de terre);1;légumes racines, tubercules ou bulbes;20046.0;salsifis cuit;légumes;L;A
23;légumes (hors pommes de terre);1;légumes racines, tubercules ou bulbes;20050.0;topinambour cuit;légumes;L;A
23;légumes (hors pommes de terre);1;légumes racines, tubercules ou bulbes;20055.0;céleri-rave cru;légumes;L;A
23;légumes (hors pommes de terre);1;légumes racines, tubercules ou bulbes;20064.0;navet pelé cru;légumes;L;A
23;légumes (hors pommes de terre);1;légumes racines, tubercules ou bulbes;20081.0;salsifis en conserve;légumes;L;A
23;légumes (hors pommes de terre);1;légumes racines, tubercules ou bulbes;20089.0;radis noir cru;légumes;L;A
23;légumes (hors pommes de terre);1;légumes racines, tubercules ou bulbes;20097.0;échalote crue;légumes;L;A
23;légumes (hors pommes de terre);2;légumes feuilles;20005.0;bette ou blette cuite;légumes;L;A
23;légumes (hors pommes de terre);2;légumes feuilles;20012.0;chicorée frisée crue;légumes;L;A
23;légumes (hors pommes de terre);2;légumes feuilles;20022.0;cresson;légumes;L;A
23;légumes (hors pommes de terre);2;légumes feuilles;20026.0;endive crue;légumes;L;A
23;légumes (hors pommes de terre);2;légumes feuilles;20027.0;épinard cuit;légumes;L;A
23;légumes (hors pommes de terre);2;légumes feuilles;20031.0;laitue crue;légumes;L;A
23;légumes (hors pommes de terre);2;légumes feuilles;20032.0;laitue cuite;légumes;L;A
23;légumes (hors pommes de terre);2;légumes feuilles;20038.0;pissenlit cru;légumes;L;A
23;légumes (hors pommes de terre);2;légumes feuilles;20059.0;épinard cru;légumes;L;A
23;légumes (hors pommes de terre);2;légumes feuilles;20090.0;scarole crue;légumes;L;A
23;légumes (hors pommes de terre);2;légumes feuilles;20098.0;endive cuite;légumes;L;A
23;légumes (hors pommes de terre);2;légumes feuilles;20099.0;mâche crue;légumes;L;A
23;légumes (hors pommes de terre);2;légumes feuilles;20111.0;oseille crue;légumes;L;A
23;légumes (hors pommes de terre);2;légumes feuilles;20112.0;oseille cuite à l'eau;légumes;L;A
23;légumes (hors pommes de terre);2;légumes feuilles;20127.0;pourpier feuille cru;légumes;L;A
23;légumes (hors pommes de terre);2;légumes feuilles;20171.0;laitue romaine crue;légumes;L;A
23;légumes (hors pommes de terre);2;légumes feuilles;25604.0;salade verte sans assaisonnement sans précision;légumes;L;A
23;légumes (hors pommes de terre);2;légumes feuilles;92044.0;autre salade sans assaisonnement;légumes;L;A
23;légumes (hors pommes de terre);3;légumes fruits;13004.0;avocat frais;légumes;L;A
23;légumes (hors pommes de terre);3;légumes fruits;20002.0;aubergine cuite;légumes;L;A
23;légumes (hors pommes de terre);3;légumes fruits;20020.0;courgette crue;légumes;L;A
23;légumes (hors pommes de terre);3;légumes fruits;20021.0;courgette cuite;légumes;L;A
23;légumes (hors pommes de terre);3;légumes fruits;20041.0;poivron vert jaune ou rouge cru;légumes;L;A
23;légumes (hors pommes de terre);3;légumes fruits;20042.0;poivron vert jaune ou rouge cuit;légumes;L;A
23;légumes (hors pommes de terre);3;légumes fruits;20047.0;tomate crue;légumes;L;A
23;légumes (hors pommes de terre);3;légumes fruits;20048.0;tomate pelée en conserve;légumes;L;A
23;légumes (hors pommes de terre);3;légumes fruits;20049.0;maïs doux en épis cuit;légumes;L;A
23;légumes (hors pommes de terre);3;légumes fruits;20066.0;maïs doux en conserve;légumes;L;A
23;légumes (hors pommes de terre);3;légumes fruits;20085.0;poivron vert cru;légumes;L;A
23;légumes (hors pommes de terre);3;légumes fruits;20086.0;poivron vert cuit;légumes;L;A
23;légumes (hors pommes de terre);3;légumes fruits;20087.0;poivron rouge cru;légumes;L;A
23;légumes (hors pommes de terre);3;légumes fruits;20088.0;poivron rouge cuit;légumes;L;A
23;légumes (hors pommes de terre);3;légumes fruits;20096.0;potiron cuit;légumes;L;A
23;légumes (hors pommes de terre);3;légumes fruits;20172.0;tomate cerise crue;légumes;L;A
23;légumes (hors pommes de terre);3;légumes fruits;20210.0;concombre cru pulpe;légumes;L;A
23;légumes (hors pommes de terre);4;légumes tiges;20000.0;artichaut cuit;légumes;L;A
23;légumes (hors pommes de terre);4;légumes tiges;20001.0;asperge cuite;légumes;L;A
23;légumes (hors pommes de terre);4;légumes tiges;20018.0;cœur de palmier en conserve;légumes;L;A
23;légumes (hors pommes de terre);4;légumes tiges;20023.0;céleri branche cru;légumes;L;A
23;légumes (hors pommes de terre);4;légumes tiges;20024.0;céleri branche cuit;légumes;L;A
23;légumes (hors pommes de terre);4;légumes tiges;20028.0;fenouil cru;légumes;L;A
23;légumes (hors pommes de terre);4;légumes tiges;20029.0;germe ou pousse de soja en conserve;légumes;L;A
23;légumes (hors pommes de terre);4;légumes tiges;20039.0;poireau cru;légumes;L;A
23;légumes (hors pommes de terre);4;légumes tiges;20040.0;poireau cuit;légumes;L;A
23;légumes (hors pommes de terre);4;légumes tiges;20052.0;artichaut cru;légumes;L;A
23;légumes (hors pommes de terre);4;légumes tiges;20054.0;cardon cru;légumes;L;A
23;légumes (hors pommes de terre);4;légumes tiges;20076.0;asperge en conserve;légumes;L;A
23;légumes (hors pommes de terre);4;légumes tiges;20078.0;céleri branche en conserve;légumes;L;A
23;légumes (hors pommes de terre);4;légumes tiges;20118.0;fenouil cuit à l'eau;légumes;L;A
23;légumes (hors pommes de terre);4;légumes tiges;20183.0;germe ou pousse de soja cru;légumes;L;A
23;légumes (hors pommes de terre);5;choux;20006.0;brocoli cuit;légumes;L;A
23;légumes (hors pommes de terre);5;choux;20013.0;chou de bruxelles cuit;légumes;L;A
23;légumes (hors pommes de terre);5;choux;20014.0;chou rouge cru;légumes;L;A
23;légumes (hors pommes de terre);5;choux;20015.0;chou vert cuit;légumes;L;A
23;légumes (hors pommes de terre);5;choux;20016.0;chou-fleur cru;légumes;L;A
23;légumes (hors pommes de terre);5;choux;20017.0;chou-fleur cuit;légumes;L;A
23;légumes (hors pommes de terre);5;choux;20077.0;chou de bruxelles en conserve;légumes;L;A
23;légumes (hors pommes de terre);5;choux;20095.0;chou rouge cuit à l'eau;légumes;L;A
23;légumes (hors pommes de terre);5;choux;20116.0;chou blanc cru;légumes;L;A
23;légumes (hors pommes de terre);6;champignons;20010.0;champignon tout type cru sans précision;légumes;L;A
23;légumes (hors pommes de terre);6;champignons;20011.0;champignon tout type en conserve;légumes;L;A
23;légumes (hors pommes de terre);6;champignons;20079.0;champignon de paris en conserve;légumes;L;A
23;légumes (hors pommes de terre);6;champignons;20125.0;champignon de paris sauté;légumes;L;A
23;légumes (hors pommes de terre);7;haricots verts et petits pois (légumes potagers);20030.0;haricot vert cuit;légumes;L;A
23;légumes (hors pommes de terre);7;haricots verts et petits pois (légumes potagers);20036.0;petit pois en conserve;légumes;L;A
23;légumes (hors pommes de terre);7;haricots verts et petits pois (légumes potagers);20037.0;petit pois cuit;légumes;L;A
23;légumes (hors pommes de terre);7;haricots verts et petits pois (légumes potagers);20062.0;haricot vert en conserve égoutté;légumes;L;A
23;légumes (hors pommes de terre);7;haricots verts et petits pois (légumes potagers);20063.0;haricot beurre en conserve;légumes;L;A
23;légumes (hors pommes de terre);7;haricots verts et petits pois (légumes potagers);20071.0;haricot vert surgelé cuit;légumes;L;A
23;légumes (hors pommes de terre);8;mélanges de légumes, légumes préparés et autres légumes;8296.0;terrine ou mousse de légumes;légumes;L;A
23;légumes (hors pommes de terre);8;mélanges de légumes, légumes préparés et autres légumes;20051.0;macédoine de légumes en conserve;légumes;L;A
23;légumes (hors pommes de terre);8;mélanges de légumes, légumes préparés et autres légumes;20093.0;petits pois et carottes en conserve;légumes;L;A
23;légumes (hors pommes de terre);8;mélanges de légumes, légumes préparés et autres légumes;20101.0;légumes mélangés surgelés;légumes;L;A
23;légumes (hors pommes de terre);8;mélanges de légumes, légumes préparés et autres légumes;20169.0;pulpe de tomate en conserve;légumes;L;A
23;légumes (hors pommes de terre);8;mélanges de légumes, légumes préparés et autres légumes;20170.0;purée de tomate;légumes;L;A
23;légumes (hors pommes de terre);8;mélanges de légumes, légumes préparés et autres légumes;20495.0;légume en purée hors pomme de terre non salé;légumes;L;A
23;légumes (hors pommes de terre);8;mélanges de légumes, légumes préparés et autres légumes;20499.0;légumes cuits sans précision;légumes;L;A
23;légumes (hors pommes de terre);8;mélanges de légumes, légumes préparés et autres légumes;25004.0;choucroute sans garniture;légumes;L;A
23;légumes (hors pommes de terre);8;mélanges de légumes, légumes préparés et autres légumes;25018.0;ratatouille niçoise;légumes;L;A
23;légumes (hors pommes de terre);8;mélanges de légumes, légumes préparés et autres légumes;25600.0;céleri rémoulade;légumes;L;A
23;légumes (hors pommes de terre);8;mélanges de légumes, légumes préparés et autres légumes;25605.0;champignons à la grecque;légumes;L;A
23;légumes (hors pommes de terre);8;mélanges de légumes, légumes préparés et autres légumes;25616.0;autre légume frais ou crudité, sans assaisonnement;légumes;L;A
23;légumes (hors pommes de terre);8;mélanges de légumes, légumes préparés et autres légumes;25617.0;crudités vinaigrette sans précision;légumes;L;A
23;légumes (hors pommes de terre);8;mélanges de légumes, légumes préparés et autres légumes;25620.0;guacamole industriel;légumes;L;A
24;pommes de terre et apparentés;99;pommes de terre et apparentés;4002.0;pomme de terre cuite au four;pommes de terre;F;A
24;pommes de terre et apparentés;99;pommes de terre et apparentés;4003.0;pomme de terre cuite à l'eau;pommes de terre;F;A
24;pommes de terre et apparentés;99;pommes de terre et apparentés;4005.0;pomme de terre frite non salée;pommes de terre;F;A
24;pommes de terre et apparentés;99;pommes de terre et apparentés;4006.0;pomme de terre cuite à la vapeur;pommes de terre;F;A
24;pommes de terre et apparentés;99;pommes de terre et apparentés;4010.0;pomme de terre frite surgelée cuite;pommes de terre;F;A
24;pommes de terre et apparentés;99;pommes de terre et apparentés;4013.0;pomme noisette précuite surgelée;pommes de terre;F;A
24;pommes de terre et apparentés;99;pommes de terre et apparentés;4018.0;purée de pomme de terre avec lait et beurre non salée;pommes de terre;F;A
24;pommes de terre et apparentés;99;pommes de terre et apparentés;4019.0;purée de pomme de terre à base de flocons reconstituée au lait demi-écrémé;pommes de terre;F;A
24;pommes de terre et apparentés;99;pommes de terre et apparentés;4021.0;pomme de terre dauphine cuite;pommes de terre;F;A
24;pommes de terre et apparentés;99;pommes de terre et apparentés;4027.0;pomme de terre rissolée surgelée;pommes de terre;F;A
24;pommes de terre et apparentés;99;pommes de terre et apparentés;4102.0;patate douce cuite;pommes de terre;F;A
24;pommes de terre et apparentés;99;pommes de terre et apparentés;25510.0;gnocchis de pommes de terre;pommes de terre;F;A
25;légumes secs;1;légumes secs;20500.0;fève cuite;légumes secs;P;P
25;légumes secs;1;légumes secs;20502.0;haricot blanc cuit;légumes secs;P;P
25;légumes secs;1;légumes secs;20503.0;haricot rouge cuit;légumes secs;P;P
25;légumes secs;1;légumes secs;20505.0;lentille cuite;légumes secs;P;P
25;légumes secs;1;légumes secs;20506.0;pois cassé cuit;légumes secs;P;P
25;légumes secs;1;légumes secs;20507.0;pois chiche cuit;légumes secs;P;P
25;légumes secs;1;légumes secs;20508.0;haricot flageolet en conserve;légumes secs;P;P
25;légumes secs;1;légumes secs;20511.0;haricot blanc en conserve;légumes secs;P;P
25;légumes secs;1;légumes secs;20700.0;autre légume sec cuit;légumes secs;P;P
25;légumes secs;2;légumes secs préparés;20510.0;lentille cuisinée en conserve;légumes secs;P;P
25;légumes secs;2;légumes secs préparés;25621.0;houmous;légumes secs;P;P
26;fruits;99;fruits;13000.0;abricot frais;fruits;PS;PS
26;fruits;99;fruits;13002.0;ananas frais;fruits;PS;PS
26;fruits;99;fruits;13005.0;banane fraîche;fruits;PS;PS
26;fruits;99;fruits;13008.0;cerise fraîche;fruits;PS;PS
26;fruits;99;fruits;13009.0;citron frais;fruits;PS;PS
26;fruits;99;fruits;13010.0;coing frais;fruits;PS;PS
26;fruits;99;fruits;13012.0;figue fraîche;fruits;PS;PS
26;fruits;99;fruits;13014.0;fraise fraîche;fruits;PS;PS
26;fruits;99;fruits;13015.0;framboise fraîche;fruits;PS;PS
26;fruits;99;fruits;13016.0;fruit de la passion frais;fruits;PS;PS
26;fruits;99;fruits;13018.0;grenade fraîche;fruits;PS;PS
26;fruits;99;fruits;13019.0;groseille fraîche;fruits;PS;PS
26;fruits;99;fruits;13020.0;groseille à maquereau fraîche;fruits;PS;PS
26;fruits;99;fruits;13021.0;kiwi frais;fruits;PS;PS
26;fruits;99;fruits;13023.0;litchi frais;fruits;PS;PS
26;fruits;99;fruits;13024.0;clémentine ou mandarine fraîche;fruits;PS;PS
26;fruits;99;fruits;13025.0;mangue fraîche;fruits;PS;PS
26;fruits;99;fruits;13026.0;melon frais;fruits;PS;PS
26;fruits;99;fruits;13027.0;mirabelle fraîche;fruits;PS;PS
26;fruits;99;fruits;13028.0;myrtille fraîche;fruits;PS;PS
26;fruits;99;fruits;13029.0;mûre de ronce fraîche;fruits;PS;PS
26;fruits;99;fruits;13030.0;nectarine non pelée fraîche;fruits;PS;PS
26;fruits;99;fruits;13034.0;orange fraîche;fruits;PS;PS
26;fruits;99;fruits;13035.0;papaye fraîche;fruits;PS;PS
26;fruits;99;fruits;13036.0;pastèque fraîche;fruits;PS;PS
26;fruits;99;fruits;13037.0;poire non pelée fraîche;fruits;PS;PS
26;fruits;99;fruits;13039.0;pomme non pelée fraîche;fruits;PS;PS
26;fruits;99;fruits;13040.0;pamplemousse frais;fruits;PS;PS
26;fruits;99;fruits;13041.0;prune reine-claude fraîche;fruits;PS;PS
26;fruits;99;fruits;13043.0;pêche non pelée fraîche;fruits;PS;PS
26;fruits;99;fruits;13044.0;raisin blanc frais;fruits;PS;PS
26;fruits;99;fruits;13045.0;raisin noir frais;fruits;PS;PS
26;fruits;99;fruits;13063.0;figue de barbarie;fruits;PS;PS
26;fruits;99;fruits;13066.0;kaki frais;fruits;PS;PS
26;fruits;99;fruits;13067.0;lime dit citron vert pulpe;fruits;PS;PS
26;fruits;99;fruits;13071.0;mûre noire de mûrier fraîche;fruits;PS;PS
26;fruits;99;fruits;13084.0;pêche pelée fraîche;fruits;PS;PS
26;fruits;99;fruits;13134.0;salade de fruits frais;fruits;PS;PS
26;fruits;99;fruits;13564.0;nèfle du japon fraîche;fruits;PS;PS
26;fruits;99;fruits;13997.0;fruits rouges frais (framboises, fraises, groseilles, cassis);fruits;PS;PS
26;fruits;99;fruits;13999.0;fruit sans précision;fruits;PS;PS
26;fruits;99;fruits;90130.0;litchi sans précision;fruits;PS;PS
26;fruits;99;fruits;92049.0;autre fruit;fruits;PS;PS
