cluster_consommateur;tyrep;nbre_repas_grp;code_role;nbre_repas_code;taux_code_apparaitre;libsougr;consommation;taux_conso_par_code
7;4;2091;C;16;0.77;condiments d'accompagnement;7;43.75
7;4;2091;C;16;0.77;condiments d'assaisonnement;2;12.5
7;4;2091;C;16;0.77;herbes aromatiques;1;6.25
7;4;2091;C;16;0.77;sauces;4;25.0
7;4;2091;C;16;0.77;sel et épices;4;25.0
7;4;2091;F;188;8.99;autres céréales;1;0.53
7;4;2091;F;188;8.99;autres produits de panification;2;1.06
7;4;2091;F;188;8.99;biscottes et panification sèche;14;7.45
7;4;2091;F;188;8.99;pain;163;86.7
7;4;2091;F;188;8.99;pommes de terre et apparentés;4;2.13
7;4;2091;F;188;8.99;pâtes alimentaires;6;3.19
7;4;2091;F;188;8.99;riz;2;1.06
7;4;2091;L;6;0.29;légumes fruits;5;83.33
7;4;2091;L;6;0.29;mélanges de légumes, légumes préparés et autres légumes;1;16.67
7;4;2091;MG;58;2.77;autres graisses;1;1.72
7;4;2091;MG;58;2.77;beurre;36;62.07
7;4;2091;MG;58;2.77;huile;1;1.72
7;4;2091;MG;58;2.77;margarine;20;34.48
7;4;2091;P;69;3.3;crustacés;1;1.45
7;4;2091;P;69;3.3;fruits secs et châtaignes;1;1.45
7;4;2091;P;69;3.3;jambons et charcuteries en pièces;12;17.39
7;4;2091;P;69;3.3;mélanges;2;2.9
7;4;2091;P;69;3.3;oeufs et dérivés;1;1.45
7;4;2091;P;69;3.3;oléagineux et graines;16;23.19
7;4;2091;P;69;3.3;poissons de mer;1;1.45
7;4;2091;P;69;3.3;produits dérivés des poissons;1;1.45
7;4;2091;P;69;3.3;pâtés, terrines, rillettes et foie gras;12;17.39
7;4;2091;P;69;3.3;saucisses, saucissons, andouilles et boudins;19;27.54
7;4;2091;P;69;3.3;volailles et lapins;6;8.7
7;4;2091;PC;36;1.72;autres sandwichs;9;25.0
7;4;2091;PC;36;1.72;beignets, crêpes et bouchées à la reine;2;5.56
7;4;2091;PC;36;1.72;feuilletés et friands;3;8.33
7;4;2091;PC;36;1.72;hamburgers et hot-dog;5;13.89
7;4;2091;PC;36;1.72;pizzas;5;13.89
7;4;2091;PC;36;1.72;plats à base de pâtes ou de pommes de terre;3;8.33
7;4;2091;PC;36;1.72;quiches et tartes salées;3;8.33
7;4;2091;PC;36;1.72;sandwichs baguette;6;16.67
7;4;2091;PL;209;10.0;autre lait;7;3.35
7;4;2091;PL;209;10.0;crème fraîche;2;0.96
7;4;2091;PL;209;10.0;fromage blanc et petits suisses;9;4.31
7;4;2091;PL;209;10.0;fromages affinés;26;12.44
7;4;2091;PL;209;10.0;fromages fondus;11;5.26
7;4;2091;PL;209;10.0;fromages frais non affinés;3;1.44
7;4;2091;PL;209;10.0;lait aromatisé;1;0.48
7;4;2091;PL;209;10.0;lait concentré ou en poudre;2;0.96
7;4;2091;PL;209;10.0;lait en bouteille ou en brique;123;58.85
7;4;2091;PL;209;10.0;yaourts et assimilés;34;16.27
7;4;2091;PS;864;41.32;autres céréales pour petit déjeuner;1;0.12
7;4;2091;PS;864;41.32;barres chocolatées;38;4.4
7;4;2091;PS;864;41.32;barres céréalières;14;1.62
7;4;2091;PS;864;41.32;beignets, crêpes et gaufres;55;6.37
7;4;2091;PS;864;41.32;biscuits salés pour apéritif;50;5.79
7;4;2091;PS;864;41.32;biscuits sucrés;173;20.02
7;4;2091;PS;864;41.32;chocolat en tablettes;137;15.86
7;4;2091;PS;864;41.32;compotes;7;0.81
7;4;2091;PS;864;41.32;crème dessert et lait gélifié;12;1.39
7;4;2091;PS;864;41.32;céréales aux fruits frais ou secs;3;0.35
7;4;2091;PS;864;41.32;céréales chocolatées;8;0.93
7;4;2091;PS;864;41.32;céréales sucrées, glacées ou au miel;4;0.46
7;4;2091;PS;864;41.32;desserts glacés;2;0.23
7;4;2091;PS;864;41.32;entremets;18;2.08
7;4;2091;PS;864;41.32;fruits;124;14.35
7;4;2091;PS;864;41.32;glaces;22;2.55
7;4;2091;PS;864;41.32;gâteaux;123;14.24
7;4;2091;PS;864;41.32;pâte chocolatée à tartiner;53;6.13
7;4;2091;PS;864;41.32;pâtisseries et tartes;50;5.79
7;4;2091;PS;864;41.32;sorbets;1;0.12
7;4;2091;PS;864;41.32;viennoiserie;97;11.23
7;4;2091;S;605;28.93;confiserie;101;16.69
7;4;2091;S;605;28.93;confiture et miel;34;5.62
7;4;2091;S;605;28.93;sucre et assimilés;492;81.32
7;5;3308;A;30;0.91;aliments destinés à une alimentation particulière;30;100.0
7;5;3308;BC;401;12.12;cacao, poudres et boissons cacaotées;13;3.24
7;5;3308;BC;401;12.12;café;314;78.3
7;5;3308;BC;401;12.12;chicorée et poudre maltée;5;1.25
7;5;3308;BC;401;12.12;thé et infusions;70;17.46
7;5;3308;BF;2628;79.44;autre eau;123;4.68
7;5;3308;BF;2628;79.44;autres boissons fraîches;88;3.35
7;5;3308;BF;2628;79.44;bière;43;1.64
7;5;3308;BF;2628;79.44;boissons aux fruits;13;0.49
7;5;3308;BF;2628;79.44;cidre;21;0.8
7;5;3308;BF;2628;79.44;cocktails et mélanges;71;2.7
7;5;3308;BF;2628;79.44;eau de source;576;21.92
7;5;3308;BF;2628;79.44;eau du robinet;959;36.49
7;5;3308;BF;2628;79.44;eau minérale gazeuse;96;3.65
7;5;3308;BF;2628;79.44;eau minérale plate;276;10.5
7;5;3308;BF;2628;79.44;jus de fruits (purs et à base  de concentré);78;2.97
7;5;3308;BF;2628;79.44;nectars;2;0.08
7;5;3308;BF;2628;79.44;sodas et colas;325;12.37
7;5;3308;BF;2628;79.44;spiritueux et vins cuits;107;4.07
7;5;3308;BF;2628;79.44;vin;349;13.28
7;5;3308;C;846;25.57;condiments d'accompagnement;134;15.84
7;5;3308;C;846;25.57;condiments d'assaisonnement;176;20.8
7;5;3308;C;846;25.57;herbes aromatiques;70;8.27
7;5;3308;C;846;25.57;sauces;568;67.14
7;5;3308;C;846;25.57;sel et épices;157;18.56
7;5;3308;F;1975;59.7;autres céréales;3;0.15
7;5;3308;F;1975;59.7;autres produits de panification;22;1.11
7;5;3308;F;1975;59.7;biscottes et panification sèche;24;1.22
7;5;3308;F;1975;59.7;blé;28;1.42
7;5;3308;F;1975;59.7;pain;1102;55.8
7;5;3308;F;1975;59.7;pommes de terre et apparentés;586;29.67
7;5;3308;F;1975;59.7;pâtes alimentaires;358;18.13
7;5;3308;F;1975;59.7;riz;210;10.63
7;5;3308;L;1133;34.25;champignons;46;4.06
7;5;3308;L;1133;34.25;choux;60;5.3
7;5;3308;L;1133;34.25;haricots verts et petits pois (légumes potagers);163;14.39
7;5;3308;L;1133;34.25;légumes feuilles;462;40.78
7;5;3308;L;1133;34.25;légumes fruits;250;22.07
7;5;3308;L;1133;34.25;légumes racines, tubercules ou bulbes;226;19.95
7;5;3308;L;1133;34.25;légumes tiges;57;5.03
7;5;3308;L;1133;34.25;mélanges de légumes, légumes préparés et autres légumes;114;10.06
7;5;3308;MG;1305;39.45;autres graisses;3;0.23
7;5;3308;MG;1305;39.45;beurre;731;56.02
7;5;3308;MG;1305;39.45;huile;685;52.49
7;5;3308;MG;1305;39.45;margarine;233;17.85
7;5;3308;P;1859;56.2;abats;30;1.61
7;5;3308;P;1859;56.2;agneau;28;1.51
7;5;3308;P;1859;56.2;autre charcuterie ou charcuterie  sans précision;18;0.97
7;5;3308;P;1859;56.2;autre viande;31;1.67
7;5;3308;P;1859;56.2;autres fruits de mer ou fruits de mer sans précision;10;0.54
7;5;3308;P;1859;56.2;autres poissons ou poissons sans précision;29;1.56
7;5;3308;P;1859;56.2;boeuf en pièces ou haché;292;15.71
7;5;3308;P;1859;56.2;crustacés;57;3.07
7;5;3308;P;1859;56.2;fruits secs et châtaignes;19;1.02
7;5;3308;P;1859;56.2;gibier;9;0.48
7;5;3308;P;1859;56.2;jambons et charcuteries en pièces;394;21.19
7;5;3308;P;1859;56.2;légumes secs;50;2.69
7;5;3308;P;1859;56.2;légumes secs préparés;8;0.43
7;5;3308;P;1859;56.2;mollusques et coquillage;57;3.07
7;5;3308;P;1859;56.2;mélanges;2;0.11
7;5;3308;P;1859;56.2;oeufs et dérivés;206;11.08
7;5;3308;P;1859;56.2;oléagineux et graines;35;1.88
7;5;3308;P;1859;56.2;poissons d'eau douce;3;0.16
7;5;3308;P;1859;56.2;poissons de mer;155;8.34
7;5;3308;P;1859;56.2;porc;111;5.97
7;5;3308;P;1859;56.2;produits dérivés des poissons;62;3.34
7;5;3308;P;1859;56.2;pâtés, terrines, rillettes et foie gras;155;8.34
7;5;3308;P;1859;56.2;saucisses, saucissons, andouilles et boudins;261;14.04
7;5;3308;P;1859;56.2;veau;34;1.83
7;5;3308;P;1859;56.2;volailles et lapins;286;15.38
7;5;3308;PC;1544;46.67;autres sandwichs;98;6.35
7;5;3308;PC;1544;46.67;beignets, crêpes et bouchées à la reine;99;6.41
7;5;3308;PC;1544;46.67;bouillons;35;2.27
7;5;3308;PC;1544;46.67;feuilletés et friands;32;2.07
7;5;3308;PC;1544;46.67;garnitures composées;45;2.91
7;5;3308;PC;1544;46.67;hamburgers et hot-dog;77;4.99
7;5;3308;PC;1544;46.67;pizzas;208;13.47
7;5;3308;PC;1544;46.67;plats garnis à base de viande;118;7.64
7;5;3308;PC;1544;46.67;plats sans garniture;56;3.63
7;5;3308;PC;1544;46.67;plats à base de fromage;5;0.32
7;5;3308;PC;1544;46.67;plats à base de légumes;60;3.89
7;5;3308;PC;1544;46.67;plats à base de pâtes ou de pommes de terre;168;10.88
7;5;3308;PC;1544;46.67;potages et soupes;528;34.2
7;5;3308;PC;1544;46.67;quiches et tartes salées;99;6.41
7;5;3308;PC;1544;46.67;sandwichs baguette;26;1.68
7;5;3308;PL;1450;43.83;autres fromages ou fromage sans précision;4;0.28
7;5;3308;PL;1450;43.83;crème fraîche;176;12.14
7;5;3308;PL;1450;43.83;fromage blanc et petits suisses;76;5.24
7;5;3308;PL;1450;43.83;fromages affinés;778;53.66
7;5;3308;PL;1450;43.83;fromages fondus;57;3.93
7;5;3308;PL;1450;43.83;fromages frais non affinés;49;3.38
7;5;3308;PL;1450;43.83;lait aromatisé;2;0.14
7;5;3308;PL;1450;43.83;lait concentré ou en poudre;1;0.07
7;5;3308;PL;1450;43.83;lait en bouteille ou en brique;88;6.07
7;5;3308;PL;1450;43.83;yaourts et assimilés;492;33.93
7;5;3308;PS;1232;37.24;autres céréales pour petit déjeuner;3;0.24
7;5;3308;PS;1232;37.24;barres chocolatées;2;0.16
7;5;3308;PS;1232;37.24;beignets, crêpes et gaufres;69;5.6
7;5;3308;PS;1232;37.24;biscuits salés pour apéritif;96;7.79
7;5;3308;PS;1232;37.24;biscuits sucrés;25;2.03
7;5;3308;PS;1232;37.24;chocolat en tablettes;71;5.76
7;5;3308;PS;1232;37.24;compotes;101;8.2
7;5;3308;PS;1232;37.24;crème dessert et lait gélifié;177;14.37
7;5;3308;PS;1232;37.24;céréales aux fruits frais ou secs;2;0.16
7;5;3308;PS;1232;37.24;céréales chocolatées;6;0.49
7;5;3308;PS;1232;37.24;céréales sucrées, glacées ou au miel;7;0.57
7;5;3308;PS;1232;37.24;desserts glacés;7;0.57
7;5;3308;PS;1232;37.24;entremets;100;8.12
7;5;3308;PS;1232;37.24;fruits;413;33.52
7;5;3308;PS;1232;37.24;fruits au sirop;19;1.54
7;5;3308;PS;1232;37.24;glaces;80;6.49
7;5;3308;PS;1232;37.24;gâteaux;123;9.98
7;5;3308;PS;1232;37.24;pâte chocolatée à tartiner;17;1.38
7;5;3308;PS;1232;37.24;pâtisseries et tartes;75;6.09
7;5;3308;PS;1232;37.24;sorbets;11;0.89
7;5;3308;PS;1232;37.24;viennoiserie;18;1.46
7;5;3308;S;411;12.42;confiserie;9;2.19
7;5;3308;S;411;12.42;confiture et miel;48;11.68
7;5;3308;S;411;12.42;sucre et assimilés;362;88.08
8;1;517;A;60;11.61;aliments destinés à une alimentation particulière;60;100.0
8;1;517;BC;478;92.46;cacao, poudres et boissons cacaotées;28;5.86
8;1;517;BC;478;92.46;café;294;61.51
8;1;517;BC;478;92.46;chicorée et poudre maltée;62;12.97
8;1;517;BC;478;92.46;thé et infusions;114;23.85
8;1;517;BF;189;36.56;autre eau;7;3.7
8;1;517;BF;189;36.56;eau de source;18;9.52
8;1;517;BF;189;36.56;eau du robinet;63;33.33
8;1;517;BF;189;36.56;eau minérale plate;30;15.87
8;1;517;BF;189;36.56;jus de fruits (purs et à base  de concentré);89;47.09
8;1;517;F;280;54.16;biscottes et panification sèche;41;14.64
8;1;517;F;280;54.16;blé;4;1.43
8;1;517;F;280;54.16;pain;243;86.79
8;1;517;MG;194;37.52;beurre;155;79.9
8;1;517;MG;194;37.52;margarine;39;20.1
8;1;517;P;2;0.39;fruits secs et châtaignes;2;100.0
8;1;517;PL;226;43.71;autre lait;8;3.54
8;1;517;PL;226;43.71;fromage blanc et petits suisses;8;3.54
8;1;517;PL;226;43.71;fromages affinés;1;0.44
8;1;517;PL;226;43.71;lait aromatisé;4;1.77
8;1;517;PL;226;43.71;lait concentré ou en poudre;7;3.1
8;1;517;PL;226;43.71;lait en bouteille ou en brique;166;73.45
8;1;517;PL;226;43.71;yaourts et assimilés;44;19.47
8;1;517;PS;195;37.72;autres céréales pour petit déjeuner;10;5.13
8;1;517;PS;195;37.72;barres céréalières;5;2.56
8;1;517;PS;195;37.72;beignets, crêpes et gaufres;1;0.51
8;1;517;PS;195;37.72;biscuits sucrés;9;4.62
8;1;517;PS;195;37.72;chocolat en tablettes;4;2.05
8;1;517;PS;195;37.72;compotes;6;3.08
8;1;517;PS;195;37.72;crème dessert et lait gélifié;10;5.13
8;1;517;PS;195;37.72;céréales aux fruits frais ou secs;27;13.85
8;1;517;PS;195;37.72;céréales chocolatées;10;5.13
8;1;517;PS;195;37.72;céréales sucrées, glacées ou au miel;21;10.77
8;1;517;PS;195;37.72;fruits;50;25.64
8;1;517;PS;195;37.72;gâteaux;14;7.18
8;1;517;PS;195;37.72;pâte chocolatée à tartiner;6;3.08
8;1;517;PS;195;37.72;viennoiserie;55;28.21
8;1;517;S;323;62.48;confiture et miel;203;62.85
8;1;517;S;323;62.48;sucre et assimilés;171;52.94
8;3;507;A;6;1.18;aliments destinés à une alimentation particulière;6;100.0
8;3;507;BC;194;38.26;café;185;95.36
8;3;507;BC;194;38.26;chicorée et poudre maltée;3;1.55
8;3;507;BC;194;38.26;thé et infusions;6;3.09
8;3;507;BF;405;79.88;autre eau;18;4.44
8;3;507;BF;405;79.88;autres boissons fraîches;13;3.21
8;3;507;BF;405;79.88;bière;1;0.25
8;3;507;BF;405;79.88;cidre;2;0.49
8;3;507;BF;405;79.88;cocktails et mélanges;7;1.73
8;3;507;BF;405;79.88;eau de source;50;12.35
8;3;507;BF;405;79.88;eau du robinet;183;45.19
8;3;507;BF;405;79.88;eau minérale gazeuse;23;5.68
8;3;507;BF;405;79.88;eau minérale plate;69;17.04
8;3;507;BF;405;79.88;jus de fruits (purs et à base  de concentré);13;3.21
8;3;507;BF;405;79.88;sodas et colas;13;3.21
8;3;507;BF;405;79.88;spiritueux et vins cuits;9;2.22
8;3;507;BF;405;79.88;vin;89;21.98
8;3;507;C;221;43.59;condiments d'accompagnement;24;10.86
8;3;507;C;221;43.59;condiments d'assaisonnement;45;20.36
8;3;507;C;221;43.59;herbes aromatiques;32;14.48
8;3;507;C;221;43.59;sauces;159;71.95
8;3;507;C;221;43.59;sel et épices;22;9.95
8;3;507;F;392;77.32;autres produits de panification;4;1.02
8;3;507;F;392;77.32;biscottes et panification sèche;4;1.02
8;3;507;F;392;77.32;blé;7;1.79
8;3;507;F;392;77.32;pain;301;76.79
8;3;507;F;392;77.32;pommes de terre et apparentés;106;27.04
8;3;507;F;392;77.32;pâtes alimentaires;52;13.27
8;3;507;F;392;77.32;riz;41;10.46
8;3;507;L;348;68.64;champignons;26;7.47
8;3;507;L;348;68.64;choux;28;8.05
8;3;507;L;348;68.64;haricots verts et petits pois (légumes potagers);76;21.84
8;3;507;L;348;68.64;légumes feuilles;112;32.18
8;3;507;L;348;68.64;légumes fruits;122;35.06
8;3;507;L;348;68.64;légumes racines, tubercules ou bulbes;108;31.03
8;3;507;L;348;68.64;légumes tiges;19;5.46
8;3;507;L;348;68.64;mélanges de légumes, légumes préparés et autres légumes;43;12.36
8;3;507;MG;271;53.45;autres graisses;2;0.74
8;3;507;MG;271;53.45;beurre;116;42.8
8;3;507;MG;271;53.45;huile;182;67.16
8;3;507;MG;271;53.45;margarine;59;21.77
8;3;507;P;353;69.63;abats;9;2.55
8;3;507;P;353;69.63;agneau;11;3.12
8;3;507;P;353;69.63;autre charcuterie ou charcuterie  sans précision;1;0.28
8;3;507;P;353;69.63;autre viande;4;1.13
8;3;507;P;353;69.63;autres poissons ou poissons sans précision;4;1.13
8;3;507;P;353;69.63;boeuf en pièces ou haché;48;13.6
8;3;507;P;353;69.63;crustacés;14;3.97
8;3;507;P;353;69.63;fruits secs et châtaignes;3;0.85
8;3;507;P;353;69.63;gibier;4;1.13
8;3;507;P;353;69.63;jambons et charcuteries en pièces;51;14.45
8;3;507;P;353;69.63;légumes secs;13;3.68
8;3;507;P;353;69.63;légumes secs préparés;1;0.28
8;3;507;P;353;69.63;mollusques et coquillage;13;3.68
8;3;507;P;353;69.63;mélanges;1;0.28
8;3;507;P;353;69.63;oeufs et dérivés;33;9.35
8;3;507;P;353;69.63;oléagineux et graines;9;2.55
8;3;507;P;353;69.63;poissons de mer;36;10.2
8;3;507;P;353;69.63;porc;22;6.23
8;3;507;P;353;69.63;produits dérivés des poissons;10;2.83
8;3;507;P;353;69.63;pâtés, terrines, rillettes et foie gras;22;6.23
8;3;507;P;353;69.63;saucisses, saucissons, andouilles et boudins;53;15.01
8;3;507;P;353;69.63;veau;12;3.4
8;3;507;P;353;69.63;volailles et lapins;86;24.36
8;3;507;PC;157;30.97;autres sandwichs;5;3.18
8;3;507;PC;157;30.97;beignets, crêpes et bouchées à la reine;14;8.92
8;3;507;PC;157;30.97;bouillons;4;2.55
8;3;507;PC;157;30.97;garnitures composées;6;3.82
8;3;507;PC;157;30.97;hamburgers et hot-dog;4;2.55
8;3;507;PC;157;30.97;pizzas;6;3.82
8;3;507;PC;157;30.97;plats garnis à base de viande;37;23.57
8;3;507;PC;157;30.97;plats sans garniture;10;6.37
8;3;507;PC;157;30.97;plats à base de légumes;18;11.46
8;3;507;PC;157;30.97;plats à base de pâtes ou de pommes de terre;38;24.2
8;3;507;PC;157;30.97;potages et soupes;5;3.18
8;3;507;PC;157;30.97;quiches et tartes salées;11;7.01
8;3;507;PC;157;30.97;sandwichs baguette;12;7.64
8;3;507;PL;345;68.05;autres fromages ou fromage sans précision;5;1.45
8;3;507;PL;345;68.05;crème fraîche;45;13.04
8;3;507;PL;345;68.05;fromage blanc et petits suisses;21;6.09
8;3;507;PL;345;68.05;fromages affinés;222;64.35
8;3;507;PL;345;68.05;fromages fondus;11;3.19
8;3;507;PL;345;68.05;fromages frais non affinés;22;6.38
8;3;507;PL;345;68.05;lait en bouteille ou en brique;2;0.58
8;3;507;PL;345;68.05;yaourts et assimilés;109;31.59
8;3;507;PS;327;64.5;beignets, crêpes et gaufres;3;0.92
8;3;507;PS;327;64.5;biscuits salés pour apéritif;8;2.45
8;3;507;PS;327;64.5;biscuits sucrés;6;1.83
8;3;507;PS;327;64.5;chocolat en tablettes;44;13.46
8;3;507;PS;327;64.5;compotes;21;6.42
8;3;507;PS;327;64.5;crème dessert et lait gélifié;25;7.65
8;3;507;PS;327;64.5;desserts glacés;1;0.31
8;3;507;PS;327;64.5;entremets;26;7.95
8;3;507;PS;327;64.5;fruits;194;59.33
8;3;507;PS;327;64.5;fruits au sirop;7;2.14
8;3;507;PS;327;64.5;glaces;10;3.06
8;3;507;PS;327;64.5;gâteaux;18;5.5
8;3;507;PS;327;64.5;pâte chocolatée à tartiner;1;0.31
8;3;507;PS;327;64.5;pâtisseries et tartes;23;7.03
8;3;507;PS;327;64.5;sorbets;2;0.61
8;3;507;PS;327;64.5;viennoiserie;5;1.53
8;3;507;S;119;23.47;confiserie;3;2.52
8;3;507;S;119;23.47;confiture et miel;9;7.56
8;3;507;S;119;23.47;sucre et assimilés;109;91.6
8;4;371;A;20;5.39;aliments destinés à une alimentation particulière;20;100.0
8;4;371;BC;161;43.4;cacao, poudres et boissons cacaotées;1;0.62
8;4;371;BC;161;43.4;café;93;57.76
8;4;371;BC;161;43.4;chicorée et poudre maltée;3;1.86
8;4;371;BC;161;43.4;thé et infusions;71;44.1
8;4;371;BF;237;63.88;autre eau;13;5.49
8;4;371;BF;237;63.88;autres boissons fraîches;10;4.22
8;4;371;BF;237;63.88;bière;16;6.75
8;4;371;BF;237;63.88;boissons aux fruits;1;0.42
8;4;371;BF;237;63.88;cidre;1;0.42
8;4;371;BF;237;63.88;cocktails et mélanges;3;1.27
8;4;371;BF;237;63.88;eau de source;27;11.39
8;4;371;BF;237;63.88;eau du robinet;90;37.97
8;4;371;BF;237;63.88;eau minérale gazeuse;12;5.06
8;4;371;BF;237;63.88;eau minérale plate;45;18.99
8;4;371;BF;237;63.88;jus de fruits (purs et à base  de concentré);24;10.13
8;4;371;BF;237;63.88;sodas et colas;8;3.38
8;4;371;BF;237;63.88;spiritueux et vins cuits;6;2.53
8;4;371;BF;237;63.88;vin;3;1.27
8;4;371;F;21;5.66;biscottes et panification sèche;1;4.76
8;4;371;F;21;5.66;pain;20;95.24
8;4;371;L;1;0.27;légumes fruits;1;100.0
8;4;371;MG;8;2.16;beurre;7;87.5
8;4;371;MG;8;2.16;margarine;1;12.5
8;4;371;P;10;2.7;fruits secs et châtaignes;1;10.0
8;4;371;P;10;2.7;oléagineux et graines;9;90.0
8;4;371;PC;8;2.16;autres sandwichs;1;12.5
8;4;371;PC;8;2.16;pizzas;1;12.5
8;4;371;PC;8;2.16;plats à base de pâtes ou de pommes de terre;1;12.5
8;4;371;PC;8;2.16;potages et soupes;4;50.0
8;4;371;PC;8;2.16;quiches et tartes salées;1;12.5
8;4;371;PL;56;15.09;fromages affinés;2;3.57
8;4;371;PL;56;15.09;fromages fondus;2;3.57
8;4;371;PL;56;15.09;lait en bouteille ou en brique;36;64.29
8;4;371;PL;56;15.09;yaourts et assimilés;16;28.57
8;4;371;PS;166;44.74;barres chocolatées;2;1.2
8;4;371;PS;166;44.74;barres céréalières;1;0.6
8;4;371;PS;166;44.74;beignets, crêpes et gaufres;6;3.61
8;4;371;PS;166;44.74;biscuits salés pour apéritif;1;0.6
8;4;371;PS;166;44.74;biscuits sucrés;16;9.64
8;4;371;PS;166;44.74;chocolat en tablettes;34;20.48
8;4;371;PS;166;44.74;compotes;1;0.6
8;4;371;PS;166;44.74;crème dessert et lait gélifié;1;0.6
8;4;371;PS;166;44.74;céréales sucrées, glacées ou au miel;7;4.22
8;4;371;PS;166;44.74;entremets;4;2.41
8;4;371;PS;166;44.74;fruits;57;34.34
8;4;371;PS;166;44.74;glaces;2;1.2
8;4;371;PS;166;44.74;gâteaux;15;9.04
8;4;371;PS;166;44.74;pâte chocolatée à tartiner;8;4.82
8;4;371;PS;166;44.74;pâtisseries et tartes;9;5.42
8;4;371;PS;166;44.74;viennoiserie;25;15.06
8;4;371;S;70;18.87;confiserie;14;20.0
8;4;371;S;70;18.87;confiture et miel;7;10.0
8;4;371;S;70;18.87;sucre et assimilés;51;72.86
8;5;520;A;6;1.15;aliments destinés à une alimentation particulière;6;100.0
8;5;520;BC;63;12.12;café;33;52.38
8;5;520;BC;63;12.12;chicorée et poudre maltée;4;6.35
8;5;520;BC;63;12.12;thé et infusions;26;41.27
8;5;520;BF;418;80.38;autre eau;16;3.83
8;5;520;BF;418;80.38;autres boissons fraîches;12;2.87
8;5;520;BF;418;80.38;bière;10;2.39
8;5;520;BF;418;80.38;cidre;3;0.72
8;5;520;BF;418;80.38;cocktails et mélanges;21;5.02
8;5;520;BF;418;80.38;eau de source;52;12.44
8;5;520;BF;418;80.38;eau du robinet;178;42.58
8;5;520;BF;418;80.38;eau minérale gazeuse;22;5.26
8;5;520;BF;418;80.38;eau minérale plate;65;15.55
8;5;520;BF;418;80.38;jus de fruits (purs et à base  de concentré);6;1.44
8;5;520;BF;418;80.38;sodas et colas;18;4.31
8;5;520;BF;418;80.38;spiritueux et vins cuits;16;3.83
8;5;520;BF;418;80.38;vin;106;25.36
8;5;520;C;210;40.38;condiments d'accompagnement;25;11.9
8;5;520;C;210;40.38;condiments d'assaisonnement;44;20.95
8;5;520;C;210;40.38;herbes aromatiques;32;15.24
8;5;520;C;210;40.38;sauces;142;67.62
8;5;520;C;210;40.38;sel et épices;19;9.05
8;5;520;F;354;68.08;autres céréales;3;0.85
8;5;520;F;354;68.08;autres produits de panification;6;1.69
8;5;520;F;354;68.08;biscottes et panification sèche;4;1.13
8;5;520;F;354;68.08;blé;5;1.41
8;5;520;F;354;68.08;pain;270;76.27
8;5;520;F;354;68.08;pommes de terre et apparentés;74;20.9
8;5;520;F;354;68.08;pâtes alimentaires;58;16.38
8;5;520;F;354;68.08;pâtes pour pâtisserie prêtes à l'emploi;1;0.28
8;5;520;F;354;68.08;riz;20;5.65
8;5;520;L;306;58.85;champignons;15;4.9
8;5;520;L;306;58.85;choux;15;4.9
8;5;520;L;306;58.85;haricots verts et petits pois (légumes potagers);43;14.05
8;5;520;L;306;58.85;légumes feuilles;146;47.71
8;5;520;L;306;58.85;légumes fruits;93;30.39
8;5;520;L;306;58.85;légumes racines, tubercules ou bulbes;83;27.12
8;5;520;L;306;58.85;légumes tiges;10;3.27
8;5;520;L;306;58.85;mélanges de légumes, légumes préparés et autres légumes;33;10.78
8;5;520;MG;239;45.96;autres graisses;1;0.42
8;5;520;MG;239;45.96;beurre;93;38.91
8;5;520;MG;239;45.96;huile;161;67.36
8;5;520;MG;239;45.96;margarine;28;11.72
8;5;520;P;275;52.88;abats;5;1.82
8;5;520;P;275;52.88;agneau;2;0.73
8;5;520;P;275;52.88;autre charcuterie ou charcuterie  sans précision;2;0.73
8;5;520;P;275;52.88;autre viande;2;0.73
8;5;520;P;275;52.88;autres fruits de mer ou fruits de mer sans précision;1;0.36
8;5;520;P;275;52.88;autres poissons ou poissons sans précision;1;0.36
8;5;520;P;275;52.88;boeuf en pièces ou haché;11;4.0
8;5;520;P;275;52.88;crustacés;7;2.55
8;5;520;P;275;52.88;fruits secs et châtaignes;5;1.82
8;5;520;P;275;52.88;gibier;3;1.09
8;5;520;P;275;52.88;jambons et charcuteries en pièces;82;29.82
8;5;520;P;275;52.88;légumes secs;8;2.91
8;5;520;P;275;52.88;légumes secs préparés;1;0.36
8;5;520;P;275;52.88;mollusques et coquillage;10;3.64
8;5;520;P;275;52.88;mélanges;3;1.09
8;5;520;P;275;52.88;oeufs et dérivés;51;18.55
8;5;520;P;275;52.88;oléagineux et graines;18;6.55
8;5;520;P;275;52.88;poissons de mer;18;6.55
8;5;520;P;275;52.88;porc;9;3.27
8;5;520;P;275;52.88;produits dérivés des poissons;8;2.91
8;5;520;P;275;52.88;pâtés, terrines, rillettes et foie gras;36;13.09
8;5;520;P;275;52.88;saucisses, saucissons, andouilles et boudins;37;13.45
8;5;520;P;275;52.88;veau;1;0.36
8;5;520;P;275;52.88;volailles et lapins;35;12.73
8;5;520;PC;246;47.31;autres sandwichs;10;4.07
8;5;520;PC;246;47.31;beignets, crêpes et bouchées à la reine;13;5.28
8;5;520;PC;246;47.31;bouillons;23;9.35
8;5;520;PC;246;47.31;feuilletés et friands;2;0.81
8;5;520;PC;246;47.31;garnitures composées;5;2.03
8;5;520;PC;246;47.31;hamburgers et hot-dog;4;1.63
